lake,parameter,source_file,sampling_timestamp,sample_timestamp,measurement_value,measurement_value_raw,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,vanadium_total_recoverable
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 08:00:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05525,0.005,Centre,FIELD BLANK,0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 06:30:00,25.7,25.7,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.2,Centre,DISCRETE SAMPLE (GRAB),25.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 06:30:00,1.6,1.6,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.13,Centre,DISCRETE SAMPLE (GRAB),1.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 06:30:00,0.03,0.03,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.004,Centre,DISCRETE SAMPLE (GRAB),0.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 06:30:00,0.03,0.03,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.003,Centre,DISCRETE SAMPLE (GRAB),0.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 06:30:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.006,Centre,DISCRETE SAMPLE (GRAB),0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 06:30:00,0.008,0.008,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.008,Centre,DISCRETE SAMPLE (GRAB),0.008
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 08:15:00,0.007,0.007,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05526,0.007,Centre,TRIP BLANK,0.007
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 06:30:00,0.795,0.795,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05524,0.007,Centre,DISCRETE SAMPLE (GRAB),0.795
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2015-08-29 07:30:00,2015-08-29 08:00:00,0.009,0.009,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05525,0.007,Centre,FIELD BLANK,0.009
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.17,0.17,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.00001,,,0.17
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.09,0.09,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.00002,,,0.09
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,2.8,2.8,KEARL LAKE,KEARL LAKE,,,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.1,,,2.8
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.035,0.035,KEARL LAKE,KEARL LAKE,,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.003,,,0.035
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.003,0.003,KEARL LAKE,KEARL LAKE,,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.003,,,0.003
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,7.51,7.51,KEARL LAKE,KEARL LAKE,,,,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,,,,7.51
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,8.3,8.3,KEARL LAKE,KEARL LAKE,,,mg/l,331,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,2,,,8.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.2,0.2,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.00005,,,0.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.19,0.19,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.00008,,,0.19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,33.1,33.1,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.01,,,33.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,39.0,39,KEARL LAKE,KEARL LAKE,,,mg/l,440,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.3,,,39
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,33.1,33.1,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.03,,,33.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,38.0,38,KEARL LAKE,KEARL LAKE,,,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.3,,,38
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,26.1,26.1,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.0002,,,26.1
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,1.17,1.17,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.00013,,,1.17
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.032,0.032,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.000004,,,0.032
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.032,0.032,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.000003,,,0.032
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.362,0.362,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.000006,,,0.362
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-03-15 12:00:00,2016-03-15 11:00:00,0.472,0.472,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.000008,,,0.472
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.4,0.4,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.00001,,,0.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.29,0.29,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.00002,,,0.29
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,5.3,5.3,KEARL LAKE,KEARL LAKE,,,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.1,,,5.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.038,0.038,KEARL LAKE,KEARL LAKE,,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.003,,,0.038
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.014,0.014,KEARL LAKE,KEARL LAKE,,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.003,,,0.014
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,8.61,8.61,KEARL LAKE,KEARL LAKE,,,,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,,,,8.61
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.21,0.21,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.00005,,,0.21
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.21,0.21,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.00008,,,0.21
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,15.3,15.3,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.01,,,15.3
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,23.0,23,KEARL LAKE,KEARL LAKE,,,mg/l,440,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.3,,,23
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,15.2,15.2,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.03,,,15.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,24.0,24,KEARL LAKE,KEARL LAKE,,,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.3,,,24
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,17.0,17,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.0002,,,17
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,2.44,2.44,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.00013,,,2.44
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.012,0.012,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.000004,,,0.012
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.043,0.043,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.000003,,,0.043
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.196,0.196,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.000006,,,0.196
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-07-19 12:00:00,2016-07-19 11:00:00,0.319,0.319,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.000008,,,0.319
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.33,0.33,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.01,Centre,SINGLE EUPHOTIC COMPOSITE,0.33
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.21,0.21,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.02,Centre,SINGLE EUPHOTIC COMPOSITE,0.21
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,3.77,3.77,KEARL LAKE,KEARL LAKE,,,NTU,47,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,,Centre,SINGLE EUPHOTIC COMPOSITE,3.77
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.027,0.027,KEARL LAKE,KEARL LAKE,,,mg/l,3627,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,0.001,Centre,SINGLE EUPHOTIC COMPOSITE,0.027
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,,mg/l,3626,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,0.002,Centre,SINGLE EUPHOTIC COMPOSITE,0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,8.55,8.55,KEARL LAKE,KEARL LAKE,,,,389,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,,Centre,SINGLE EUPHOTIC COMPOSITE,8.55
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.28,0.28,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.05,Centre,SINGLE EUPHOTIC COMPOSITE,0.28
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.23,0.23,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.08,Centre,SINGLE EUPHOTIC COMPOSITE,0.23
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,24.7,24.7,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.01,Centre,SINGLE EUPHOTIC COMPOSITE,24.7
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,24.6,24.6,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.03,Centre,SINGLE EUPHOTIC COMPOSITE,24.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,24.76,24.76,KEARL LAKE,KEARL LAKE,,,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,0.005,Centre,SINGLE EUPHOTIC COMPOSITE,24.76
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,10.4,10.4,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.2,Centre,SINGLE EUPHOTIC COMPOSITE,10.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,2.16,2.16,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.13,Centre,SINGLE EUPHOTIC COMPOSITE,2.16
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.035,0.035,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.004,Centre,SINGLE EUPHOTIC COMPOSITE,0.035
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.484,0.484,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.003,Centre,SINGLE EUPHOTIC COMPOSITE,0.484
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.006,0.006,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.006,Centre,SINGLE EUPHOTIC COMPOSITE,0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.008,0.008,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.008,Centre,SINGLE EUPHOTIC COMPOSITE,0.008
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-08-26 11:45:00,2016-08-26 10:45:00,0.881,0.881,KEARL LAKE,KEARL LAKE,,,mg/l,3435,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,0.006,Centre,SINGLE EUPHOTIC COMPOSITE,0.881
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.19,0.19,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.00001,,,0.19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.09,0.09,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.00002,,,0.09
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,2.4,2.4,KEARL LAKE,KEARL LAKE,,,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.1,,,2.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.017,0.017,KEARL LAKE,KEARL LAKE,,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.003,,,0.017
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.005,0.005,KEARL LAKE,KEARL LAKE,,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.003,,,0.005
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,8.03,8.03,KEARL LAKE,KEARL LAKE,,,,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,,,,8.03
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.19,0.19,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.00005,,,0.19
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.18,0.18,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.00008,,,0.18
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,23.6,23.6,KEARL LAKE,KEARL LAKE,,,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.01,,,23.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,24.0,24,KEARL LAKE,KEARL LAKE,,,mg/l,440,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.3,,,24
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,23.2,23.2,KEARL LAKE,KEARL LAKE,,,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.03,,,23.2
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,25.0,25,KEARL LAKE,KEARL LAKE,,,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.3,,,25
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,19.4,19.4,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.0002,,,19.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,1.4,1.4,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.00013,,,1.4
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.024,0.024,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.000004,,,0.024
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.025,0.025,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.000003,,,0.025
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.003,0.006,KEARL LAKE,KEARL LAKE,,<,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.000006,,,0.006
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2016-09-20 12:00:00,2016-09-20 11:00:00,0.004,0.008,KEARL LAKE,KEARL LAKE,,<,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.000008,,,0.008
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.23,0.23,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.00001,,,0.23
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.06,0.06,KEARL LAKE,KEARL LAKE,,,µg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.00002,,,0.06
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,1.6,1.6,KEARL LAKE,KEARL LAKE,,,NTU,409,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.1,,,1.6
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.028,0.028,KEARL LAKE,KEARL LAKE,,,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.003,,,0.028
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.0015,0.003,KEARL LAKE,KEARL LAKE,,<,mg/l,443,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.003,,,0.003
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,7.64,7.64,KEARL LAKE,KEARL LAKE,,,,389,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,,,,7.64
kearl_lake,vanadium_total_recoverable,KEARL LAKE.csv,2017-03-13 12:00:00,2017-03-13 11:00:00,0.31,0.31,KEARL LAKE,KEARL LAKE,,,µg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.00005,,,0.31
