lake,sampling_timestamp,sample_timestamp,site_name,station_name,depth,value_sign,unit_symbol,method,laboratory,sampling_number,sample_number,rdl,sample_location,sample_type,aluminum_dissolved,aluminum_total_recoverable,calcium_dissolved,calcium_total,copper_dissolved,copper_total_recoverable,lead_dissolved,lead_total_recoverable,nickel_dissolved,nickel_total_recoverable,nitrogen_kjeldahl_dissolved,oxygen_biochemical_demand,oxygen_dissolved_percent_saturation,ph,phosphorus_total,phosphorus_total_dissolved,turbidity,vanadium_dissolved,vanadium_total_recoverable,distance_group,project_number,station_number,station,latitude_decimal_degrees,longitude_decimal_degrees,sample_datetime,station_type_code,sample_matrix_code,sample_type_code,collection_code,qc_sample_flag,sample_comment,continental_river_basin_code,river_basin_code,river_sub_basin_code,aluminum_extractable,calcium_dissolved_filtered,copper_extractable,copper_total,lead_extractable,lead_total,nickel_total,nitrogen_dissolved_nitrate,nitrogen_dissolved_nitrite,oxygen_dissolved_field_meter,oxygen_total_cod,ph_lab,turbidity_jtu,turbidity_ntu,vanadium_total,nitrogen_dissolved,sampling timestamp,value,unit symbol,site name,station name,parameter,aluminum dissolved,aluminum total recoverable,calcium dissolved,calcium total,copper dissolved,copper total recoverable,lead dissolved,lead total recoverable,nickel dissolved,nickel total recoverable,nitrogen dissolved,phosphorus total dissolved,phosphorus total,vanadium dissolved,oxygen dissolved % saturation,oxygen biochemical demand,calcium_total_recoverable,nitrogen_dissolved_no3_no2,nitrogen_particulate_total,oxygen_dissolved_winkler,final_sample_date
Gregoire,,,,,,,,,,,97SWE02817,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,1997-08-20 10:00:00,1.0,0.0,1.0,122.0,N,VMV code 100924 Specific Conductance (Field) was changed due to a suspected transcription error.  The value was divided by ten.  The decision to do this was based on historical data from 1973 to 2008 in which the conductivity was consistently ten times lower than the data in this profile.  28-Jun-12 Lisa Reinbolt,MAC,ATH,07CE,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-20 10:00:00
Gregoire,,,,,,,,,,,97SWE02819,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,1997-08-20 10:03:56,1.0,0.0,1.0,122.0,N,VMV code 100924 Specific Conductance (Field) was changed due to a suspected transcription error.  The value was divided by ten.  The decision to do this was based on historical data from 1973 to 2008 in which the conductivity was consistently ten times lower than the data in this profile.  28-Jun-12 Lisa Reinbolt,MAC,ATH,07CE,,,,,,,,,,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-20 10:03:56
Gregoire,,,,,,,,,,,97SWE02820,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,1997-08-20 10:05:33,1.0,0.0,1.0,122.0,N,VMV code 100924 Specific Conductance (Field) was changed due to a suspected transcription error.  The value was divided by ten.  The decision to do this was based on historical data from 1973 to 2008 in which the conductivity was consistently ten times lower than the data in this profile.  28-Jun-12 Lisa Reinbolt,MAC,ATH,07CE,,,,,,,,,,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-20 10:05:33
Gregoire,,,,,,,,,,,97SWE02821,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,1997-08-20 10:06:38,1.0,0.0,1.0,122.0,N,VMV code 100924 Specific Conductance (Field) was changed due to a suspected transcription error.  The value was divided by ten.  The decision to do this was based on historical data from 1973 to 2008 in which the conductivity was consistently ten times lower than the data in this profile.  28-Jun-12 Lisa Reinbolt,MAC,ATH,07CE,,,,,,,,,,8.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-20 10:06:38
Gregoire,,,,,,,,,,,97SWE02822,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,1997-08-20 10:09:36,1.0,0.0,1.0,122.0,N,VMV code 100924 Specific Conductance (Field) was changed due to a suspected transcription error.  The value was divided by ten.  The decision to do this was based on historical data from 1973 to 2008 in which the conductivity was consistently ten times lower than the data in this profile.  28-Jun-12 Lisa Reinbolt,MAC,ATH,07CE,,,,,,,,,,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-08-20 10:09:36
Gregoire,,,,,,,,,,,00SWE03778,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2000-08-23 13:33:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-23 13:33:00
Gregoire,,,,,,,,,,,00SWE03780,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2000-08-23 13:35:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-23 13:35:00
Gregoire,,,,,,,,,,,00SWE03782,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2000-08-23 13:37:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-23 13:37:00
Gregoire,,,,,,,,,,,00SWE03784,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2000-08-23 13:39:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-23 13:39:00
Gregoire,,,,,,,,,,,00SWE03785,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2000-08-23 13:40:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-23 13:40:00
Gregoire,,,,,,,,,,,00SWE03786,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2000-08-23 13:41:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-08-23 13:41:00
Gregoire,,,,,,,,,,,04SWE01066,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-06-22 08:25:00,1.0,0.0,1.0,122.0,N,Lake Profile data from :Parks Field Data 2004.csv,MAC,ATH,07CE,,,,,,,,,,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-22 08:25:00
Gregoire,,,,,,,,,,,04SWE01067,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-06-22 08:26:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-22 08:26:00
Gregoire,,,,,,,,,,,04SWE01068,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-06-22 08:27:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-22 08:27:00
Gregoire,,,,,,,,,,,04SWE01069,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-06-22 08:28:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-22 08:28:00
Gregoire,,,,,,,,,,,04SWE01070,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-06-22 08:29:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-22 08:29:00
Gregoire,,,,,,,,,,,04SWE01071,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-06-22 08:30:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-22 08:30:00
Gregoire,,,,,,,,,,,04SWE01072,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-06-22 08:31:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-06-22 08:31:00
Gregoire,,,,,,,,,,,04SWE02020,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:02:00,1.0,0.0,1.0,122.0,N,Lake Profile data from :Parks Field Data 2004.csv,MAC,ATH,07CE,,,,,,,,,,7.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:02:00
Gregoire,,,,,,,,,,,04SWE02021,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:04:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:04:00
Gregoire,,,,,,,,,,,04SWE02022,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:06:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:06:00
Gregoire,,,,,,,,,,,04SWE02023,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:08:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:08:00
Gregoire,,,,,,,,,,,04SWE02024,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:10:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:10:00
Gregoire,,,,,,,,,,,04SWE02025,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:12:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:12:00
Gregoire,,,,,,,,,,,04SWE02026,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:14:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:14:00
Gregoire,,,,,,,,,,,04SWE02027,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2004-08-18 09:16:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-08-18 09:16:00
Gregoire,,,,,,,,,,,06SWE10219,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-06-30 06:22:56,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-30 06:22:56
Gregoire,,,,,,,,,,,06SWE10220,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-06-30 06:23:42,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-30 06:23:42
Gregoire,,,,,,,,,,,06SWE10221,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-06-30 06:24:46,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-30 06:24:46
Gregoire,,,,,,,,,,,06SWE10222,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-06-30 06:25:37,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-30 06:25:37
Gregoire,,,,,,,,,,,06SWE10223,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-06-30 06:26:22,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-30 06:26:22
Gregoire,,,,,,,,,,,06SWE10224,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-06-30 06:27:13,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-30 06:27:13
Gregoire,,,,,,,,,,,06SWE10225,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-06-30 06:29:00,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-30 06:29:00
Gregoire,,,,,,,,,,,06SWE08390,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:22:29,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:22:29
Gregoire,,,,,,,,,,,06SWE08391,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:23:28,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:23:28
Gregoire,,,,,,,,,,,06SWE08392,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:24:26,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:24:26
Gregoire,,,,,,,,,,,06SWE08393,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:25:15,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:25:15
Gregoire,,,,,,,,,,,06SWE08394,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:26:05,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:26:05
Gregoire,,,,,,,,,,,06SWE08395,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:26:51,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:26:51
Gregoire,,,,,,,,,,,06SWE08396,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:27:49,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:27:49
Gregoire,,,,,,,,,,,06SWE08397,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-07-25 07:28:37,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-25 07:28:37
Gregoire,,,,,,,,,,,06SWE08640,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:17:06,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:17:06
Gregoire,,,,,,,,,,,06SWE08641,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:17:37,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:17:37
Gregoire,,,,,,,,,,,06SWE08642,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:18:10,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:18:10
Gregoire,,,,,,,,,,,06SWE08643,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:18:46,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:18:46
Gregoire,,,,,,,,,,,06SWE08644,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:19:30,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:19:30
Gregoire,,,,,,,,,,,06SWE08645,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:20:03,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:20:03
Gregoire,,,,,,,,,,,06SWE08646,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:20:37,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:20:37
Gregoire,,,,,,,,,,,06SWE08647,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-11 12:21:22,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,6.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 12:21:22
Gregoire,,,,,,,,,,,06SWE08797,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:46:21,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:46:21
Gregoire,,,,,,,,,,,06SWE08798,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:46:59,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:46:59
Gregoire,,,,,,,,,,,06SWE08799,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:47:41,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:47:41
Gregoire,,,,,,,,,,,06SWE08800,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:48:24,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:48:24
Gregoire,,,,,,,,,,,06SWE08801,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:49:12,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:49:12
Gregoire,,,,,,,,,,,06SWE08802,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:49:53,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:49:53
Gregoire,,,,,,,,,,,06SWE08803,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:50:39,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:50:39
Gregoire,,,,,,,,,,,06SWE08804,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-08-29 09:51:48,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-29 09:51:48
Gregoire,,,,,,,,,,,06SWE08968,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:44:02,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:44:02
Gregoire,,,,,,,,,,,06SWE08969,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:44:36,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:44:36
Gregoire,,,,,,,,,,,06SWE08970,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:45:14,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:45:14
Gregoire,,,,,,,,,,,06SWE08971,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:45:51,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:45:51
Gregoire,,,,,,,,,,,06SWE08972,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:46:25,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:46:25
Gregoire,,,,,,,,,,,06SWE08973,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:46:59,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:46:59
Gregoire,,,,,,,,,,,06SWE08974,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:47:40,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:47:40
Gregoire,,,,,,,,,,,06SWE08975,,,,,,,,,,,,,,,,,,,,,,,Far,ABS019,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.45578,-111.15446,2006-09-20 07:48:19,1.0,0.0,1.0,122.0,N,,MAC,ATH,07CE,,,,,,,,,,9.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-09-20 07:48:19
